Frequency_Hz,Amplitude_dB,Transformer_ID,Condition
38.96,-31.84907746108328,T8,Shorted_Turns
39.87,-31.769837824262012,T8,Shorted_Turns
40.8,-34.31715508745643,T8,Shorted_Turns
41.75,-29.72132943334347,T8,Shorted_Turns
42.72,-31.239969346563385,T8,Shorted_Turns
43.72,-35.880055984462665,T8,Shorted_Turns
44.74,-32.94119060313299,T8,Shorted_Turns
45.78,-31.914005334878148,T8,Shorted_Turns
46.85,-31.69669911528826,T8,Shorted_Turns
47.95,-32.272222867188866,T8,Shorted_Turns
49.07,-31.973947501151166,T8,Shorted_Turns
50.21,-35.62841221273288,T8,Shorted_Turns
51.38,-29.58187554857917,T8,Shorted_Turns
52.58,-32.9158489527885,T8,Shorted_Turns
53.81,-32.77788348053518,T8,Shorted_Turns
55.07,-34.555349280443465,T8,Shorted_Turns
56.35,-34.851372081819726,T8,Shorted_Turns
57.67,-30.84100517058023,T8,Shorted_Turns
59.01,-31.44178442265622,T8,Shorted_Turns
60.39,-33.053559557302506,T8,Shorted_Turns
61.8,-33.118688264126455,T8,Shorted_Turns
63.24,-33.508834036624386,T8,Shorted_Turns
64.72,-34.32317182712275,T8,Shorted_Turns
66.23,-33.068843608487754,T8,Shorted_Turns
67.77,-32.46908690299457,T8,Shorted_Turns
69.36,-34.09348496974113,T8,Shorted_Turns
70.97,-32.11345925231995,T8,Shorted_Turns
72.63,-34.31488459482115,T8,Shorted_Turns
74.33,-30.404442526465274,T8,Shorted_Turns
76.06,-30.706969467921912,T8,Shorted_Turns
77.84,-32.4057948453451,T8,Shorted_Turns
79.65,-31.000217936846884,T8,Shorted_Turns
81.51,-32.27066955711743,T8,Shorted_Turns
83.41,-28.74417930574824,T8,Shorted_Turns
85.36,-29.988484225587857,T8,Shorted_Turns
87.35,-34.55120159769686,T8,Shorted_Turns
89.39,-31.8034671978788,T8,Shorted_Turns
91.48,-29.105869855557,T8,Shorted_Turns
93.61,-32.17857999204991,T8,Shorted_Turns
95.8,-31.63257991964714,T8,Shorted_Turns
98.04,-32.09243658298027,T8,Shorted_Turns
100.32,-31.921338482955466,T8,Shorted_Turns
102.67,-32.01220792088372,T8,Shorted_Turns
105.06,-29.611306602529943,T8,Shorted_Turns
107.51,-33.9649580933194,T8,Shorted_Turns
110.02,-34.73106792063122,T8,Shorted_Turns
112.59,-34.54360109446342,T8,Shorted_Turns
115.22,-31.78542494756286,T8,Shorted_Turns
117.91,-33.475546179874115,T8,Shorted_Turns
120.66,-30.834280779159464,T8,Shorted_Turns
123.48,-30.642498603199122,T8,Shorted_Turns
126.36,-33.51715118695832,T8,Shorted_Turns
129.31,-36.5971567122356,T8,Shorted_Turns
132.33,-29.648402713506464,T8,Shorted_Turns
135.41,-32.4282301186494,T8,Shorted_Turns
138.57,-32.51628211436285,T8,Shorted_Turns
141.81,-30.886454503538683,T8,Shorted_Turns
145.12,-32.826516499643326,T8,Shorted_Turns
148.51,-31.6505418518503,T8,Shorted_Turns
151.97,-34.10447275770599,T8,Shorted_Turns
155.52,-31.154780591522773,T8,Shorted_Turns
159.15,-31.499035605497443,T8,Shorted_Turns
162.86,-31.445614550429557,T8,Shorted_Turns
166.66,-32.38027163547569,T8,Shorted_Turns
170.55,-31.174548709602405,T8,Shorted_Turns
174.54,-31.01948106705915,T8,Shorted_Turns
178.61,-31.929586959214593,T8,Shorted_Turns
182.78,-33.56134828032187,T8,Shorted_Turns
187.04,-33.106953538690696,T8,Shorted_Turns
191.41,-33.90742452642612,T8,Shorted_Turns
195.88,-32.995757187647385,T8,Shorted_Turns
200.45,-32.68683010990163,T8,Shorted_Turns
205.13,-33.619222172186795,T8,Shorted_Turns
209.92,-35.812542633102645,T8,Shorted_Turns
214.81,-32.090316651817986,T8,Shorted_Turns
219.83,-32.42207771924346,T8,Shorted_Turns
224.96,-34.64460716251363,T8,Shorted_Turns
230.21,-32.28324745385315,T8,Shorted_Turns
235.58,-30.240407704725413,T8,Shorted_Turns
241.08,-31.5685144093192,T8,Shorted_Turns
246.71,-36.49146877720936,T8,Shorted_Turns
252.47,-31.518412411855586,T8,Shorted_Turns
258.36,-33.32068967723718,T8,Shorted_Turns
264.39,-32.95973230806979,T8,Shorted_Turns
270.56,-32.617692608808696,T8,Shorted_Turns
276.88,-31.73317995647256,T8,Shorted_Turns
283.34,-34.54617140983576,T8,Shorted_Turns
289.95,-33.10617024597387,T8,Shorted_Turns
296.72,-30.59341446554776,T8,Shorted_Turns
303.64,-30.967289506454037,T8,Shorted_Turns
310.73,-35.9166576951944,T8,Shorted_Turns
317.98,-33.139977272873814,T8,Shorted_Turns
325.41,-32.785597645604916,T8,Shorted_Turns
333.0,-31.78412775606922,T8,Shorted_Turns
340.77,-33.040918116726026,T8,Shorted_Turns
348.73,-36.71256923753992,T8,Shorted_Turns
356.87,-33.88086961171007,T8,Shorted_Turns
365.2,-34.216282310667175,T8,Shorted_Turns
373.72,-32.09049452203895,T8,Shorted_Turns
382.44,-35.53442405524227,T8,Shorted_Turns
391.37,-32.29188635447841,T8,Shorted_Turns
400.5,-29.798203837777155,T8,Shorted_Turns
409.85,-33.13753171449733,T8,Shorted_Turns
419.42,-32.446993856579695,T8,Shorted_Turns
429.21,-32.38199277962867,T8,Shorted_Turns
439.22,-31.85681452573723,T8,Shorted_Turns
449.47,-31.58186988174332,T8,Shorted_Turns
459.97,-35.0196002792376,T8,Shorted_Turns
470.7,-34.688483937470494,T8,Shorted_Turns
481.69,-35.48511699038732,T8,Shorted_Turns
492.93,-31.91696735931969,T8,Shorted_Turns
504.44,-32.91757749342835,T8,Shorted_Turns
516.21,-35.60796825196713,T8,Shorted_Turns
528.26,-33.95393802992218,T8,Shorted_Turns
540.59,-34.81297520112512,T8,Shorted_Turns
553.2,-33.266086440513035,T8,Shorted_Turns
566.12,-34.01706056059615,T8,Shorted_Turns
579.33,-35.634892020134544,T8,Shorted_Turns
592.85,-34.14108737411544,T8,Shorted_Turns
606.69,-35.352455646023294,T8,Shorted_Turns
620.85,-35.069666549224685,T8,Shorted_Turns
635.34,-34.43003785775965,T8,Shorted_Turns
650.17,-32.78240487603571,T8,Shorted_Turns
665.34,-33.440125026427104,T8,Shorted_Turns
680.87,-35.70260487131488,T8,Shorted_Turns
696.76,-34.05672488199821,T8,Shorted_Turns
713.03,-35.413205781275096,T8,Shorted_Turns
729.67,-34.81832845564721,T8,Shorted_Turns
746.7,-34.63233661964973,T8,Shorted_Turns
764.13,-33.261987029973064,T8,Shorted_Turns
781.96,-34.53608279356572,T8,Shorted_Turns
800.21,-36.035172749515375,T8,Shorted_Turns
818.89,-36.555194857389374,T8,Shorted_Turns
838.0,-34.73455629213823,T8,Shorted_Turns
857.56,-38.11155094047564,T8,Shorted_Turns
877.58,-34.8982997524297,T8,Shorted_Turns
898.06,-38.380038042676794,T8,Shorted_Turns
919.02,-37.303026825087706,T8,Shorted_Turns
940.47,-35.383953527916475,T8,Shorted_Turns
962.42,-36.23375208575391,T8,Shorted_Turns
984.89,-37.99166789566545,T8,Shorted_Turns
1007.88,-39.86537831013516,T8,Shorted_Turns
1031.4,-36.45602253918232,T8,Shorted_Turns
1055.47,-35.52517601464546,T8,Shorted_Turns
1080.11,-36.19826362087191,T8,Shorted_Turns
1105.32,-35.95103785054308,T8,Shorted_Turns
1131.12,-35.32914503309873,T8,Shorted_Turns
1157.52,-39.58126001177847,T8,Shorted_Turns
1184.53,-40.07334507950096,T8,Shorted_Turns
1212.18,-35.40793388126314,T8,Shorted_Turns
1240.47,-36.67707658409468,T8,Shorted_Turns
1269.43,-37.51542035158414,T8,Shorted_Turns
1299.05,-35.415112008444844,T8,Shorted_Turns
1329.37,-39.41843841608196,T8,Shorted_Turns
1360.4,-36.45929859652567,T8,Shorted_Turns
1392.15,-38.480190608013366,T8,Shorted_Turns
1424.65,-38.03495100810252,T8,Shorted_Turns
1457.9,-36.53688351802879,T8,Shorted_Turns
1491.93,-36.591989843908415,T8,Shorted_Turns
1526.75,-38.58260306373393,T8,Shorted_Turns
1562.38,-36.375452574856105,T8,Shorted_Turns
1598.85,-38.547379334396766,T8,Shorted_Turns
1636.17,-38.69146852565179,T8,Shorted_Turns
1674.36,-39.244963063184585,T8,Shorted_Turns
1713.44,-39.924628308101745,T8,Shorted_Turns
1753.43,-39.34223795152406,T8,Shorted_Turns
1794.35,-38.10275397175101,T8,Shorted_Turns
1836.23,-39.16083345973845,T8,Shorted_Turns
1879.09,-39.046048134519395,T8,Shorted_Turns
1922.95,-39.243206163687546,T8,Shorted_Turns
1967.83,-42.10149584173556,T8,Shorted_Turns
2013.76,-41.60884666294605,T8,Shorted_Turns
2060.76,-41.96664791809704,T8,Shorted_Turns
2108.86,-38.501883717614874,T8,Shorted_Turns
2158.08,-40.86740604012146,T8,Shorted_Turns
2208.45,-39.37823300280372,T8,Shorted_Turns
2260.0,-40.06305418551022,T8,Shorted_Turns
2312.75,-40.757164130854825,T8,Shorted_Turns
2366.73,-37.226964863486536,T8,Shorted_Turns
2421.97,-41.27608846082388,T8,Shorted_Turns
2478.5,-39.70337971344498,T8,Shorted_Turns
2536.35,-42.31475150121173,T8,Shorted_Turns
2595.54,-43.17881275568961,T8,Shorted_Turns
2656.12,-39.4550630222668,T8,Shorted_Turns
2718.12,-40.18717848791777,T8,Shorted_Turns
2781.56,-40.51682077129872,T8,Shorted_Turns
2846.48,-40.2922909677416,T8,Shorted_Turns
2912.92,-41.93782033077127,T8,Shorted_Turns
2980.91,-43.185926423977904,T8,Shorted_Turns
3050.48,-42.87165271913179,T8,Shorted_Turns
3121.68,-42.56690763579577,T8,Shorted_Turns
3194.54,-43.41611312206678,T8,Shorted_Turns
3269.1,-45.74378680156136,T8,Shorted_Turns
3345.41,-43.8711666624696,T8,Shorted_Turns
3423.49,-42.81318270363955,T8,Shorted_Turns
3503.39,-41.190678273905526,T8,Shorted_Turns
3585.16,-43.346120542123884,T8,Shorted_Turns
3668.84,-42.310865748853345,T8,Shorted_Turns
3754.47,-44.95079829346216,T8,Shorted_Turns
3842.1,-42.65882002070383,T8,Shorted_Turns
3931.78,-42.22552925776992,T8,Shorted_Turns
4023.55,-44.26860992175677,T8,Shorted_Turns
4117.46,-43.39053149551536,T8,Shorted_Turns
4213.56,-45.91641941101428,T8,Shorted_Turns
4311.91,-43.77409168007208,T8,Shorted_Turns
4412.55,-44.005588814821095,T8,Shorted_Turns
4515.54,-44.79444855283441,T8,Shorted_Turns
4620.93,-44.9954206044162,T8,Shorted_Turns
4728.78,-47.68695074603443,T8,Shorted_Turns
4839.16,-45.23485804924738,T8,Shorted_Turns
4952.1,-46.27621789514406,T8,Shorted_Turns
5067.69,-48.182450926045036,T8,Shorted_Turns
5185.97,-45.258089143017884,T8,Shorted_Turns
5307.01,-46.30626297205599,T8,Shorted_Turns
5430.87,-44.21114531796423,T8,Shorted_Turns
5557.63,-47.92224434834845,T8,Shorted_Turns
5687.35,-47.58821431885452,T8,Shorted_Turns
5820.09,-46.12780113901137,T8,Shorted_Turns
5955.93,-47.15152282482352,T8,Shorted_Turns
6094.95,-46.8164658705281,T8,Shorted_Turns
6237.2,-44.5959893565288,T8,Shorted_Turns
6382.78,-47.72725340427493,T8,Shorted_Turns
6531.76,-50.14304082526971,T8,Shorted_Turns
6684.21,-50.36007374046849,T8,Shorted_Turns
6840.22,-46.702564220936345,T8,Shorted_Turns
6999.87,-47.863984109370804,T8,Shorted_Turns
7163.25,-49.174946925498126,T8,Shorted_Turns
7330.44,-47.608491578917715,T8,Shorted_Turns
7501.54,-51.735398033952094,T8,Shorted_Turns
7676.63,-51.02120937224936,T8,Shorted_Turns
7855.8,-50.348391043882934,T8,Shorted_Turns
8039.16,-49.542119323523444,T8,Shorted_Turns
8226.79,-49.13519416757926,T8,Shorted_Turns
8418.81,-52.717781213178434,T8,Shorted_Turns
8615.3,-51.700593522724205,T8,Shorted_Turns
8816.39,-51.305916762765435,T8,Shorted_Turns
9022.16,-49.30690226196297,T8,Shorted_Turns
9232.74,-52.467859670042465,T8,Shorted_Turns
9448.24,-51.26210398235154,T8,Shorted_Turns
9668.76,-52.204033086045186,T8,Shorted_Turns
9894.43,-52.005502505421404,T8,Shorted_Turns
10125.37,-54.25537510138465,T8,Shorted_Turns
10361.7,-53.61623899528312,T8,Shorted_Turns
10603.54,-52.10301743856648,T8,Shorted_Turns
10851.03,-52.75559204820685,T8,Shorted_Turns
11104.29,-50.396993995402894,T8,Shorted_Turns
11363.47,-54.55063397321104,T8,Shorted_Turns
11628.7,-51.63588041951646,T8,Shorted_Turns
11900.11,-52.18738025510043,T8,Shorted_Turns
12177.86,-51.85171349182401,T8,Shorted_Turns
12462.1,-55.96825715418034,T8,Shorted_Turns
12752.97,-56.928566003162416,T8,Shorted_Turns
13050.62,-55.56316747442537,T8,Shorted_Turns
13355.23,-53.820069971085175,T8,Shorted_Turns
13666.94,-55.89342309391285,T8,Shorted_Turns
13985.93,-53.318776113979204,T8,Shorted_Turns
14312.37,-55.00702539279705,T8,Shorted_Turns
14646.42,-54.17334818723255,T8,Shorted_Turns
14988.27,-57.62467024820623,T8,Shorted_Turns
15338.1,-57.32144400438465,T8,Shorted_Turns
15696.09,-56.41962966605942,T8,Shorted_Turns
16062.44,-56.2532964811173,T8,Shorted_Turns
16437.34,-57.08909187751891,T8,Shorted_Turns
16821.0,-55.77115827553,T8,Shorted_Turns
17213.6,-56.764304725390396,T8,Shorted_Turns
17615.37,-58.07871886057425,T8,Shorted_Turns
18026.52,-57.495206090474746,T8,Shorted_Turns
18447.26,-58.98023458726281,T8,Shorted_Turns
18877.82,-57.87736911574276,T8,Shorted_Turns
19318.44,-61.2284166097934,T8,Shorted_Turns
19769.33,-56.34156035655597,T8,Shorted_Turns
20230.75,-60.17920591507335,T8,Shorted_Turns
20702.94,-58.27054413732546,T8,Shorted_Turns
21186.15,-60.77751123316381,T8,Shorted_Turns
21680.64,-59.24069740531983,T8,Shorted_Turns
22186.67,-60.79161940139984,T8,Shorted_Turns
22704.51,-57.761964362480796,T8,Shorted_Turns
23234.44,-58.75179040819812,T8,Shorted_Turns
23776.74,-57.64979547827136,T8,Shorted_Turns
24331.69,-63.100574919819664,T8,Shorted_Turns
24899.6,-60.76260031129762,T8,Shorted_Turns
25480.76,-60.093703424705055,T8,Shorted_Turns
26075.49,-62.64900549173072,T8,Shorted_Turns
26684.1,-61.18870979773197,T8,Shorted_Turns
27306.91,-60.31085803490668,T8,Shorted_Turns
27944.26,-61.63026994394421,T8,Shorted_Turns
28596.48,-60.10977426337681,T8,Shorted_Turns
29263.93,-63.28287217466879,T8,Shorted_Turns
29946.96,-63.58580910885668,T8,Shorted_Turns
30645.93,-63.27788347292126,T8,Shorted_Turns
31361.21,-63.34106076905467,T8,Shorted_Turns
32093.19,-63.43328672512463,T8,Shorted_Turns
32842.25,-61.91007127849529,T8,Shorted_Turns
33608.79,-62.183983513867176,T8,Shorted_Turns
34393.23,-62.51498435267414,T8,Shorted_Turns
35195.97,-60.75332066937055,T8,Shorted_Turns
36017.46,-65.3631791848704,T8,Shorted_Turns
36858.11,-63.09813641895027,T8,Shorted_Turns
37718.39,-64.86993289638806,T8,Shorted_Turns
38598.74,-63.35096854727751,T8,Shorted_Turns
39499.64,-64.89299076862069,T8,Shorted_Turns
40421.57,-68.22038160964622,T8,Shorted_Turns
41365.02,-65.42838762065882,T8,Shorted_Turns
42330.49,-66.68912116517151,T8,Shorted_Turns
43318.49,-65.49270550252287,T8,Shorted_Turns
44329.56,-63.60436379465478,T8,Shorted_Turns
45364.22,-67.7025522511271,T8,Shorted_Turns
46423.03,-66.78434574025555,T8,Shorted_Turns
47506.55,-66.16358817245276,T8,Shorted_Turns
48615.36,-66.17238852107968,T8,Shorted_Turns
49750.06,-67.176579188612,T8,Shorted_Turns
50911.23,-80.54909240122902,T8,Shorted_Turns
52099.51,-83.26756843967965,T8,Shorted_Turns
53315.53,-81.50138638272664,T8,Shorted_Turns
54559.92,-81.54016857023304,T8,Shorted_Turns
55833.36,-82.90831838433006,T8,Shorted_Turns
57136.53,-84.26659053217826,T8,Shorted_Turns
58470.1,-81.89655164777498,T8,Shorted_Turns
59834.81,-84.83841375437466,T8,Shorted_Turns
61231.37,-85.9135060375877,T8,Shorted_Turns
62660.52,-85.84518759750304,T8,Shorted_Turns
64123.03,-87.76227348251055,T8,Shorted_Turns
65619.67,-84.45592927832618,T8,Shorted_Turns
67151.25,-86.78213930291494,T8,Shorted_Turns
68718.58,-84.40588044645216,T8,Shorted_Turns
70322.48,-86.33490756422624,T8,Shorted_Turns
71963.82,-88.07785851320607,T8,Shorted_Turns
73643.47,-86.78013803701006,T8,Shorted_Turns
75362.33,-87.55821985444202,T8,Shorted_Turns
77121.3,-85.51831987499375,T8,Shorted_Turns
78921.33,-88.50161157758068,T8,Shorted_Turns
80763.37,-91.28732146623443,T8,Shorted_Turns
82648.4,-86.73527395494794,T8,Shorted_Turns
84577.43,-89.56508440763473,T8,Shorted_Turns
86551.49,-90.07965011986518,T8,Shorted_Turns
88571.62,-88.35934692893552,T8,Shorted_Turns
90638.9,-90.73995156330938,T8,Shorted_Turns
92754.43,-88.17836751355945,T8,Shorted_Turns
94919.34,-91.45516876696442,T8,Shorted_Turns
97134.78,-88.01944101011904,T8,Shorted_Turns
99401.92,-91.07748955739861,T8,Shorted_Turns
101721.99,-91.46250932043446,T8,Shorted_Turns
104096.2,-92.0568856015796,T8,Shorted_Turns
106525.83,-89.2110573130083,T8,Shorted_Turns
109012.16,-93.29686662261626,T8,Shorted_Turns
111556.53,-90.46978438739127,T8,Shorted_Turns
114160.28,-91.55433269195323,T8,Shorted_Turns
116824.81,-91.86823341019053,T8,Shorted_Turns
119551.52,-92.04334212522573,T8,Shorted_Turns
122341.88,-93.14104757920343,T8,Shorted_Turns
125197.37,-91.7714788826785,T8,Shorted_Turns
128119.5,-93.2919473930414,T8,Shorted_Turns
131109.83,-94.71308800687449,T8,Shorted_Turns
134169.97,-95.15656098663459,T8,Shorted_Turns
137301.52,-95.66486415994153,T8,Shorted_Turns
140506.17,-96.1108316630381,T8,Shorted_Turns
143785.61,-94.05138131254256,T8,Shorted_Turns
147141.6,-91.82362309214349,T8,Shorted_Turns
150575.92,-94.89570460129286,T8,Shorted_Turns
154090.39,-96.16020431521268,T8,Shorted_Turns
157686.89,-94.57129167747226,T8,Shorted_Turns
161367.34,-93.31591106314362,T8,Shorted_Turns
165133.68,-96.21659621801659,T8,Shorted_Turns
168987.94,-96.35029929504005,T8,Shorted_Turns
172932.15,-98.2087621527954,T8,Shorted_Turns
176968.43,-96.36571238690443,T8,Shorted_Turns
181098.91,-98.03386665086687,T8,Shorted_Turns
185325.79,-99.88121876811915,T8,Shorted_Turns
189651.34,-96.82170090888334,T8,Shorted_Turns
194077.84,-98.66635049992465,T8,Shorted_Turns
198607.66,-100.16984747479545,T8,Shorted_Turns
203243.2,-97.99259073338601,T8,Shorted_Turns
207986.94,-99.54163953262479,T8,Shorted_Turns
212841.4,-99.16544976283627,T8,Shorted_Turns
217809.17,-99.36889424431128,T8,Shorted_Turns
222892.88,-99.37291043773985,T8,Shorted_Turns
228095.25,-103.49285386859813,T8,Shorted_Turns
233419.04,-103.831108095253,T8,Shorted_Turns
238867.09,-101.5922427814894,T8,Shorted_Turns
244442.3,-98.84111101815411,T8,Shorted_Turns
250147.63,-104.21998940389082,T8,Shorted_Turns
255986.13,-102.8856561658015,T8,Shorted_Turns
261960.9,-103.20420145147294,T8,Shorted_Turns
268075.12,-103.31416283522613,T8,Shorted_Turns
274332.05,-102.47051328815336,T8,Shorted_Turns
280735.02,-106.2299554159778,T8,Shorted_Turns
287287.44,-103.41436334012414,T8,Shorted_Turns
293992.79,-103.99617262260148,T8,Shorted_Turns
300854.64,-104.39915960057698,T8,Shorted_Turns
307876.65,-104.53365982947014,T8,Shorted_Turns
315062.56,-105.01806128595379,T8,Shorted_Turns
322416.18,-105.19509916583745,T8,Shorted_Turns
329941.45,-106.056045306653,T8,Shorted_Turns
337642.35,-105.63471338802066,T8,Shorted_Turns
345522.99,-107.32050214902345,T8,Shorted_Turns
353587.57,-105.18924944767852,T8,Shorted_Turns
361840.38,-107.67683898719501,T8,Shorted_Turns
370285.81,-105.53995837296604,T8,Shorted_Turns
378928.36,-110.39690663835047,T8,Shorted_Turns
387772.63,-108.45550799590558,T8,Shorted_Turns
396823.33,-106.26092937181608,T8,Shorted_Turns
406085.27,-106.30305067291587,T8,Shorted_Turns
415563.38,-110.27945420695883,T8,Shorted_Turns
425262.72,-110.11384645492372,T8,Shorted_Turns
435188.44,-106.54982937565856,T8,Shorted_Turns
445345.83,-107.01132073791798,T8,Shorted_Turns
455740.3,-108.66125311348308,T8,Shorted_Turns
466377.38,-108.09418886366677,T8,Shorted_Turns
477262.72,-110.66811025372044,T8,Shorted_Turns
488402.14,-111.11113238874442,T8,Shorted_Turns
499801.55,-111.19731463849465,T8,Shorted_Turns
511467.02,-113.16605902702904,T8,Shorted_Turns
523404.77,-110.98419500453763,T8,Shorted_Turns
535621.15,-111.80065733658039,T8,Shorted_Turns
548122.66,-113.57808467150281,T8,Shorted_Turns
560915.96,-112.0840174776832,T8,Shorted_Turns
574007.86,-111.33787358849722,T8,Shorted_Turns
587405.32,-112.86471855200939,T8,Shorted_Turns
601115.49,-113.10149583398564,T8,Shorted_Turns
615145.65,-110.45857726448159,T8,Shorted_Turns
629503.28,-117.9784482413058,T8,Shorted_Turns
644196.02,-114.88315123737092,T8,Shorted_Turns
659231.69,-114.3590002218032,T8,Shorted_Turns
674618.3,-114.35712363890954,T8,Shorted_Turns
690364.03,-113.92858707460923,T8,Shorted_Turns
706477.27,-115.44705402074023,T8,Shorted_Turns
722966.6,-115.17743982452085,T8,Shorted_Turns
739840.8,-118.65429842345667,T8,Shorted_Turns
757108.84,-119.38562032967579,T8,Shorted_Turns
774779.92,-113.15496671115956,T8,Shorted_Turns
792863.45,-117.39571575424543,T8,Shorted_Turns
811369.05,-119.13165996068838,T8,Shorted_Turns
830306.57,-117.38955411964933,T8,Shorted_Turns
849686.11,-118.87061708912567,T8,Shorted_Turns
869517.96,-117.50036105257871,T8,Shorted_Turns
889812.69,-118.22277535340301,T8,Shorted_Turns
910581.11,-118.88173785634653,T8,Shorted_Turns
931834.27,-121.16242136170506,T8,Shorted_Turns
953583.48,-119.95462066549378,T8,Shorted_Turns
975840.32,-119.10316595028435,T8,Shorted_Turns
998616.64,-122.49100242535738,T8,Shorted_Turns
1021924.56,-120.13802228043035,T8,Shorted_Turns
1045776.5,-119.26461378130125,T8,Shorted_Turns
1070185.14,-119.15854651560298,T8,Shorted_Turns
1095163.49,-124.63094451355164,T8,Shorted_Turns
1120724.84,-120.5732560462112,T8,Shorted_Turns
1146882.8,-121.64686543054172,T8,Shorted_Turns
1173651.28,-122.54416440266374,T8,Shorted_Turns
1201044.55,-123.17241039072846,T8,Shorted_Turns
1229077.19,-122.45051395491679,T8,Shorted_Turns
1257764.11,-125.25745522562157,T8,Shorted_Turns
1287120.59,-125.62723466221237,T8,Shorted_Turns
1317162.26,-121.78006956696584,T8,Shorted_Turns
1347905.11,-124.9073442677569,T8,Shorted_Turns
1379365.5,-126.57234486360892,T8,Shorted_Turns
1411560.18,-122.70078252135669,T8,Shorted_Turns
1444506.3,-123.86997127215403,T8,Shorted_Turns
1478221.38,-127.49730640153335,T8,Shorted_Turns
1512723.38,-123.68018946594982,T8,Shorted_Turns
1548030.66,-125.76055470077235,T8,Shorted_Turns
1584162.03,-125.1266130000965,T8,Shorted_Turns
1621136.71,-127.58874212167238,T8,Shorted_Turns
1658974.38,-126.05534450018725,T8,Shorted_Turns
1697695.19,-126.79133107261204,T8,Shorted_Turns
1737319.76,-127.02199468548068,T8,Shorted_Turns
1777869.17,-127.13363258441818,T8,Shorted_Turns
1819365.02,-127.49291520174441,T8,Shorted_Turns
1861829.38,-127.16842138435565,T8,Shorted_Turns
1905284.87,-130.24949510593675,T8,Shorted_Turns
1949754.63,-128.72514235805332,T8,Shorted_Turns
1995262.31,-127.48923056414034,T8,Shorted_Turns
